name,price,sold,product_link,shipping
Gradient Colorful Phone Case for Tecno Camon 20 Pro 5G Spark 10C Spark 10 4G Spark 10 Pro pova neo Transparent Shockproof Case ,"NGN2,160.95",3 sold,https://www.aliexpress.com/item/1005006043403360.html?algo_pvid=91c4b296-90eb-46bf-beee-adc8c6f8a2ea&algo_exp_id=91c4b296-90eb-46bf-beee-adc8c6f8a2ea-58&pdp_npi=4%40dis%21NGN%213601.59%212160.95%21%21%2132.00%21%21%40211b441e17019364699286132e64dc%2112000035458964809%21sea%21NG%210%21AB&curPageLogUid=CT0O7fd0Plra,+Shipping: NGN647.16
"2PCS Original Protective Tempered Glass For Tecno Spark 8P  6.6""  Spark8P Screen Protector Protection Cover Film ",NGN393.36,4 sold,https://www.aliexpress.com/item/1005003607880893.html?algo_pvid=91c4b296-90eb-46bf-beee-adc8c6f8a2ea&aem_p4p_detail=202312070007494473891926039370000783085&algo_exp_id=91c4b296-90eb-46bf-beee-adc8c6f8a2ea-59&pdp_npi=4%40dis%21NGN%212721.43%21393.36%21%21%213.39%21%21%40211b441e17019364699286132e64dc%2112000026475730612%21sea%21NG%210%21AB&curPageLogUid=Critcd7rteTj&search_p4p_id=202312070007494473891926039370000783085_12,Free shipping
For Tecno Pouvoir 4 Case Camera Lens Protection LC7 Phone Case For Tecno Pouvoir 4 Pro Cover hard Matte Transparent Shockproof ,"NGN1,597.53",8 sold,https://www.aliexpress.com/item/1005003688556720.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-0&pdp_npi=4%40dis%21NGN%211597.53%211597.53%21%21%211.99%21%21%40210387dd17019365005182183e4dbc%2112000026809967263%21sea%21NG%210%21AB&curPageLogUid=PEnPczfE6KlY,Free shipping
For Tecno Spark 9 Pro Case Magnetic Holder Stand Ring Armor Phone Cases For Tecno Spark9 Pro 9Pro Camera Lens Protection Cover ,"NGN2,737.48",16 sold,https://www.aliexpress.com/item/1005005777764302.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-1&pdp_npi=4%40dis%21NGN%213419.84%212737.48%21%21%214.26%21%21%40210387dd17019365005182183e4dbc%2112000034317236344%21sea%21NG%210%21AB&curPageLogUid=IabjN3UvH3UW,Free shipping
"ORIGINAL 6.52"" For TECNO Spark 6 Go KE5J Ke5k / SPARK GO 2020 KE5 LCD Display Screen Touch Sensor Digitizer Assembly With Frame ","NGN6,414.22",10 sold,https://www.aliexpress.com/item/1005005674825337.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-2&pdp_npi=4%40dis%21NGN%216414.22%216414.22%21%21%217.99%21%21%40210387dd17019365005182183e4dbc%2112000033975168068%21sea%21NG%210%21AB&curPageLogUid=5RBAW6PhxS0o,"+Shipping: NGN5,017.38"
6.52inch Display For Tecno Spark 4 LCD KC2 KC8 Display Screen Touch Digitizer Sensor Assembly For Tecno Spark4 Replacement Parts ,"NGN5,149.9",31 sold,https://www.aliexpress.com/item/4000129300895.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-3&pdp_npi=4%40dis%21NGN%2115531.87%215149.9%21%21%21138.00%21%21%40210387dd17019365005182183e4dbc%2110000000381400770%21sea%21NG%210%21AB&curPageLogUid=mM6aXnPZyrWY,"+Shipping: NGN2,488.48"
Original for tecno spark 8T display X662 lcd Mobile Phone Lcds for Infinix Hot 11 lcd For tecno spark 9 pro screen Replacement ,"NGN14,576.33",,https://www.aliexpress.com/item/1005006199041533.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&aem_p4p_detail=2023120700082010285594551795420000341698&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-4&pdp_npi=4%40dis%21NGN%2123510.53%2114576.33%21%21%21208.89%21%21%40210387dd17019365005182183e4dbc%2112000036237354485%21sea%21NG%210%21AB&curPageLogUid=RVmgV9w75H0k&search_p4p_id=2023120700082010285594551795420000341698_1,Free shipping
"For Tecno Spark Go 2023 BF7n Case 6.6"" Fashion Astronaut Flower Cover Black Silicon Soft Coque For Tecno Pop 7 Pro 7Pro BF7 Capa ",NGN923.19,10 sold,https://www.aliexpress.com/item/1005006129406981.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-5&pdp_npi=4%40dis%21NGN%211123.89%21923.19%21%21%211.40%21%21%40210387dd17019365005182183e4dbc%2112000035893238449%21sea%21NG%210%21AB&curPageLogUid=o8SBwcBOiiew,+Shipping: NGN24.08
"For Tecno Pova LD7 6.8""Cases Cute Cartoon Dinosaur Soft  Silicone Funda Cover For Tecno pova LD7j Astronaut Bumper Phone Case ","NGN1,027.58",1 sold,https://www.aliexpress.com/item/1005006144920106.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-6&pdp_npi=4%40dis%21NGN%211238.05%211027.58%21%21%2111.00%21%21%40210387dd17019365005182183e4dbc%2112000035961597976%21sea%21NG%210%21AB&curPageLogUid=WCbdkWDl5xxG,Free shipping
For Tecno Spark 10 C Ki5P Touch Screen Digitizer Glass Lcd Display Assembly + Frame ,"NGN2,813.74",9 sold,https://www.aliexpress.com/item/1005005893189442.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-7&pdp_npi=4%40dis%21NGN%212813.74%212813.74%21%21%2125.00%21%21%40210387dd17019365005182183e4dbc%2112000035295511854%21sea%21NG%210%21AB&curPageLogUid=kzlPBZ6NEDdX,"+Shipping: NGN3,554.32"
Case For Tecno Pova 5G 3 Liquid Silicone Protection Shell Back Card Cover For Tecno Pova Neo 2 Wallet Phone Case ,"NGN4,005.87",5 sold,https://www.aliexpress.com/item/1005004908647156.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-8&pdp_npi=4%40dis%21NGN%215009.35%214005.87%21%21%216.24%21%21%40210387dd17019365005182183e4dbc%2112000030981522969%21sea%21NG%210%21AB&curPageLogUid=LNN6e0GVitye,Free shipping
For Tecno Camon 15 Pro CD8 Full LCD Display Assembly Complete Touch Screen Digitizer Replacement For Tecno Camon 15Pro ,"NGN11,817.73",2 sold,https://www.aliexpress.com/item/1005006051202635.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&aem_p4p_detail=2023120700082010285594551795420000341698&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-9&pdp_npi=4%40dis%21NGN%2115756.97%2111817.73%21%21%21140.00%21%21%40210387dd17019365005182183e4dbc%2112000035500744600%21sea%21NG%210%21AB&curPageLogUid=QXa1jy5EY7pT&search_p4p_id=2023120700082010285594551795420000341698_2,Free shipping
Tecno Camon 16 Premier Case 6.9 Inch Black Finger Ring 360 Degree Rotation Soft Silicone Funda for Tecno Camon 16 Premier Cover ,"NGN3,195.07",9 sold,https://www.aliexpress.com/item/1005003873072667.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-10&pdp_npi=4%40dis%21NGN%214567.82%213195.07%21%21%215.69%21%21%40210387dd17019365005182183e4dbc%2112000036116757008%21sea%21NG%210%21AB&curPageLogUid=lymtMQ5CrMxT,Free shipping
For Tecno Spark GO 2023 Case Colorful Painted Back Cover Clear Silicone Soft Slim Phone Case For Tecno Spark Go 2023 Fundas Capa ,NGN746.58,79 sold,https://www.aliexpress.com/item/1005005334610840.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-11&pdp_npi=4%40dis%21NGN%21907.14%21746.58%21%21%211.13%21%21%40210387dd17019365005182183e4dbc%2112000032651999272%21sea%21NG%210%21AB&curPageLogUid=kWb4k7GTJgPy,+Shipping: NGN24.08
For Tecno Phantom X2 Pro Case Cover Bumper On For Tecno Phantom X2 X 2 Pro TPU Soft Silicone Back Cover Cases 2023 Coque Fundas ,"NGN1,565.43",5 sold,https://www.aliexpress.com/item/1005005261635147.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-12&pdp_npi=4%40dis%21NGN%212609.04%211565.43%21%21%213.25%21%21%40210387dd17019365005182183e4dbc%2112000032400096019%21sea%21NG%210%21AB&curPageLogUid=Agsn5qPRcKm2,+Shipping: NGN842.92
For Tecno spark 10 pro spark 10C Soft Clear Cover Casing Protection Camera Transparent Shockproof Phone Case With Lens Films ,"NGN1,924.61",20 sold,https://www.aliexpress.com/item/1005006107568150.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-13&pdp_npi=4%40dis%21NGN%212025.90%211924.61%21%21%2118.00%21%21%40210387dd17019365005182183e4dbc%2112000035780175687%21sea%21NG%210%21AB&curPageLogUid=W7N14xPbLiBH,+Shipping: NGN794.6
Suitable For Tecno Phantom V Fold New Wristband Rear Case with Lanyard for Tecno Phantom V Fold Phantom VFold Phone Case ,"NGN3,341.6",14 sold,https://www.aliexpress.com/item/1005005666410077.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&aem_p4p_detail=2023120700082010285594551795420000341698&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-14&pdp_npi=4%40dis%21NGN%213931.36%213341.6%21%21%2134.93%21%21%40210387dd17019365005182183e4dbc%2112000033947145906%21sea%21NG%210%21AB&curPageLogUid=y5sq00IGNEzz&search_p4p_id=2023120700082010285594551795420000341698_3,"+Shipping: NGN3,396.75"
For Tecno Spark 7 Case KF6 KF6j Stylish Art Painted Cover Soft Silicone Phone Case For Tecno Spark 7 Pro 7P Spark7 P Capa Bumper ,NGN923.19,30 sold,https://www.aliexpress.com/item/1005005114772593.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-15&pdp_npi=4%40dis%21NGN%211123.89%21923.19%21%21%211.40%21%21%40210387dd17019365005182183e4dbc%2112000031718704412%21sea%21NG%210%21AB&curPageLogUid=qvaivLxDN8YA,+Shipping: NGN24.08
2Pcs Tempered Glass For Tecno Pova 5 Pro 5G Protective Glass For Tecno Pova5 Free Fire Pova Neo 2 3 Pova3 Neo2 Screen Protector ,"NGN1,509.22",3 sold,https://www.aliexpress.com/item/1005006140076153.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-16&pdp_npi=4%40dis%21NGN%211886.53%211509.22%21%21%212.35%21%21%40210387dd17019365005182183e4dbc%2112000035939307876%21sea%21NG%210%21AB&curPageLogUid=c1sqccL3JJ0K,Free shipping
Phone Case For Tecno Camon 20 4G Camon 20 Pro 4G Wavy Edge Creamy Cartoon Design With Holder And Bracelet Case Cover ,"NGN2,592.98",14 sold,https://www.aliexpress.com/item/1005006114010046.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-17&pdp_npi=4%40dis%21NGN%213411.82%212592.98%21%21%214.25%21%21%40210387dd17019365005182183e4dbc%2112000035809376365%21sea%21NG%210%21AB&curPageLogUid=q1GHVEG2dVtX,Free shipping
For Tecno Camon 18 18T 18P Case Plating Square Silicone Coque Camon18T Camon18P Camon18 T P Camera Shockproof Phone Cover Funda ,"NGN1,517.25",5 sold,https://www.aliexpress.com/item/1005004466748809.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-18&pdp_npi=4%40dis%21NGN%211894.56%211517.25%21%21%212.36%21%21%40210387dd17019365005182183e4dbc%2112000029267085879%21sea%21NG%210%21AB&curPageLogUid=sWPyjG5r1jrz,Free shipping
3D Privacy Tempered Glass For Tecno Camon 19 4G 5G Anti-spy Screen Protectors For Tecno Pova 2 3 5 Neo 3 2 5 5X Free Fire ,"NGN2,339.91",,https://www.aliexpress.com/item/1005006243745125.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&aem_p4p_detail=2023120700082010285594551795420000341698&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-19&pdp_npi=4%40dis%21NGN%212925.17%212339.91%21%21%2125.99%21%21%40210387dd17019365005182183e4dbc%2112000036441117264%21sea%21NG%210%21AB&curPageLogUid=8Ge0zAKy4mWL&search_p4p_id=2023120700082010285594551795420000341698_4,"+Shipping: NGN1,027.58"
2PCS Tempered Glass For Tecno Camon 15 12 11 Pro Air Premier 11S Screen Protector Tecon Camon I4 I Sky 3 Protective Film Glass ,"NGN4,094.18",5 sold,https://www.aliexpress.com/item/1005006080725820.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-20&pdp_npi=4%40dis%21NGN%214094.18%214094.18%21%21%215.10%21%21%40210387dd17019365005182183e4dbc%2112000035642325853%21sea%21NG%210%21AB&curPageLogUid=ecqwWrcuy0v3,Free shipping
Anti Spy Tempered Glass For Tecno Spark 10 8 7 Pro 10C 8C 8T 7T 8P 7P Go 2023 Privacy Screen Protector For Tecno POP 7 Pro Film ,"NGN1,441.76",44 sold,https://www.aliexpress.com/item/1005006022244160.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-21&pdp_npi=4%40dis%21NGN%212059.66%211441.76%21%21%2118.30%21%21%40210387dd17019365005182183e4dbc%2112000035361945947%21sea%21NG%210%21AB&curPageLogUid=aMaschXwl6Ro,Free shipping
For Tecno Camon 12 Air CC6 LCD Display Touch Screen Digitizer Assembly For Tecno Camon 12 CC7 KC8 LCD Replacement Display Parts ,"NGN8,461.31",1 sold,https://www.aliexpress.com/item/1005005511442156.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-22&pdp_npi=4%40dis%21NGN%2110572.62%218461.31%21%21%2113.17%21%21%40210387dd17019365005182183e4dbc%2112000033361500712%21sea%21NG%210%21AB&curPageLogUid=IqDOvuSkhcfc,"+Shipping: NGN3,909.54"
Anti Spy Tempered Glass For Tecno Pova 5 4 Pro Pova5 Pova4 Privacy Screen Protector For Tecno Pova Neo3 Neo2 Protective Film ,"NGN1,441.76",84 sold,https://www.aliexpress.com/item/1005005939704413.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-23&pdp_npi=4%40dis%21NGN%212059.66%211441.76%21%21%2118.30%21%21%40210387dd17019365005182183e4dbc%2112000034942295214%21sea%21NG%210%21AB&curPageLogUid=Nnyby5WXmo45,Free shipping
Tecno POVA 4 POVA4 LG7 LG7N Original 6.82-inch LCD Display with PA Digitizer Installation and Maintenance Parts ,"NGN13,209.97",3 sold,https://www.aliexpress.com/item/1005006163801915.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&aem_p4p_detail=2023120700082010285594551795420000341698&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-24&pdp_npi=4%40dis%21NGN%2113618.53%2113209.97%21%21%21121.00%21%21%40210387dd17019365005182183e4dbc%2112000036062884501%21sea%21NG%210%21AB&curPageLogUid=cnuDCz21m8yJ&search_p4p_id=2023120700082010285594551795420000341698_5,Free shipping
For Tecno Camon 20 Pro 5G Case CK8n Cartoon Black Soft Silicone Phone Cover for TECNO Camon 20pro Camon20pro 5G Cases Funda Capa ,"NGN1,276.42",30 sold,https://www.aliexpress.com/item/1005005968261896.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-25&pdp_npi=4%40dis%21NGN%211597.53%211276.42%21%21%211.99%21%21%40210387dd17019365005182183e4dbc%2112000035097518033%21sea%21NG%210%21AB&curPageLogUid=HZU3EILlJfn0,Free shipping
Fundas for Tecno Camon 19 Pro Case Butterfly Cool Cartoon Black Soft Silicone Cover Tecno Camon 19 Pro 5G Coque Camon19 Bumper ,"NGN1,276.42",24 sold,https://www.aliexpress.com/item/1005004883297095.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-26&pdp_npi=4%40dis%21NGN%211597.53%211276.42%21%21%211.99%21%21%40210387dd17019365005182183e4dbc%2112000030881232572%21sea%21NG%210%21AB&curPageLogUid=lfqHbpOOr1mi,Free shipping
For Tecno Spark GO 2023 Case Puppy Black Cat Soft Silicone Straight Edge Phone Shell for Tecno POP 7 Pro 7pro BF7 Cases Fundas ,"NGN1,404.86",21 sold,https://www.aliexpress.com/item/1005005687509524.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-27&pdp_npi=4%40dis%21NGN%211597.53%211404.86%21%21%211.99%21%21%40210387dd17019365005182183e4dbc%2112000034012232702%21sea%21NG%210%21AB&curPageLogUid=kc1ZLw1eqoEt,Free shipping
For Tecno Camon 20 Case CK6 Panda Soft Silicone Funda Cover for Tecno Camon 20 Pro Camon20 Pro 20pro Cases Camon20pro 4G Coque ,"NGN1,404.86",65 sold,https://www.aliexpress.com/item/1005006006457998.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-28&pdp_npi=4%40dis%21NGN%211597.53%211404.86%21%21%211.99%21%21%40210387dd17019365005182183e4dbc%2112000035291911623%21sea%21NG%210%21AB&curPageLogUid=7VARp0hEAhqN,Free shipping
100% Test 6.85 inch For Tecno Camon 16 Premier Global CE9 LCD Display Touch Screen Digitizer Assembly Panel Replacement parts ,"NGN17,621.03",,https://www.aliexpress.com/item/1005003586868633.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&aem_p4p_detail=2023120700082010285594551795420000341698&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-29&pdp_npi=4%40dis%21NGN%2135242.06%2117621.03%21%21%2143.90%21%21%40210387dd17019365005182183e4dbc%2112000026391513813%21sea%21NG%210%21AB&curPageLogUid=YjQ2mFgt1u6u&search_p4p_id=2023120700082010285594551795420000341698_6,Free shipping
Tecno Spark 6 Go KE5j KE5k Case 6D Plating Silicone TPU Soft Back Cover Phone Case for Tecno Spark 6 Go KE5j KE5k Cover Coque ,"NGN3,042.53",16 sold,https://www.aliexpress.com/item/1005005623815694.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-30&pdp_npi=4%40dis%21NGN%213203.09%213042.53%21%21%213.99%21%21%40210387dd17019365005182183e4dbc%2112000033784791936%21sea%21NG%210%21AB&curPageLogUid=ktICheTXjdu0,Free shipping
Phone Case For Tecno Spark 10 Pro 4G Wavy Edge Creamy Cartoon Design With Holder And Bracelet Case Cover ,"NGN2,592.98",11 sold,https://www.aliexpress.com/item/1005006113944414.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-31&pdp_npi=4%40dis%21NGN%213411.82%212592.98%21%21%214.25%21%21%40210387dd17019365005182183e4dbc%2112000035809254928%21sea%21NG%210%21AB&curPageLogUid=U05w3aLpBbTs,Free shipping
"9D Full Cover Protection Glass For Tecno Pova4 Pro 6.66"" Pova 4 Pro 4Pro Pova 4 Tempered Screen Protector Glass ","NGN1,276.42",2 sold,https://www.aliexpress.com/item/1005005005918617.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-32&pdp_npi=4%40dis%21NGN%211597.53%211276.42%21%21%211.99%21%21%40210387dd17019365005182183e4dbc%2112000031319518969%21sea%21NG%210%21AB&curPageLogUid=cDUAxeSA6WXV,+Shipping: NGN931.23
Rotatable bracket Phone case for Tecno Camon 20 Pro 19 Pro 18P 18T 18 TECNO POVA 5 4 Pro 3 Pova 2 Neo Car Holder Ring Cover ,"NGN2,458.09",170 sold,https://www.aliexpress.com/item/1005005900759576.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-33&pdp_npi=4%40dis%21NGN%212701.20%212458.09%21%21%2124.00%21%21%40210387dd17019365005182183e4dbc%2112000034771074686%21sea%21NG%210%21AB&curPageLogUid=NOzlx1LmJayd,+Shipping: NGN420.94
2.5D Full Glue Original Tempered Glass For Tecno Pova 3 5 5X Free Fire Pro Screen Protector film For Tecno Pova Neo 2 3 glass ,"NGN2,071.17",35 sold,https://www.aliexpress.com/item/1005005116772934.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&aem_p4p_detail=2023120700082010285594551795420000341698&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-34&pdp_npi=4%40dis%21NGN%212761.56%212071.17%21%21%213.44%21%21%40210387dd17019365005182183e4dbc%2112000031716358265%21sea%21NG%210%21AB&curPageLogUid=YOffgVqwUUJb&search_p4p_id=2023120700082010285594551795420000341698_7,+Shipping: NGN586.03
Soft Liquid Silicone Funda for Tecno Spark 10 5G Case for Spark 10 5G Case Shockproof Phone Cover with Silicone Strap ,"NGN3,997.84",6 sold,https://www.aliexpress.com/item/1005006009824628.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-35&pdp_npi=4%40dis%21NGN%217995.69%213997.84%21%21%219.96%21%21%40210387dd17019365005182183e4dbc%2112000035305721744%21sea%21NG%210%21AB&curPageLogUid=uxHHwPU9Hbjl,Free shipping
For Tecno Camon 18i Case 6.6'' Cute Cat Butterfly Soft Silicone Fundas Phone Cases For Tecno Camon 18i Camon18i CG6 Cover Bumper ,"NGN1,308.53",9 sold,https://www.aliexpress.com/item/1005003929761665.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-36&pdp_npi=4%40dis%21NGN%211597.53%211308.53%21%21%211.99%21%21%40210387dd17019365005182183e4dbc%2112000027493813661%21sea%21NG%210%21AB&curPageLogUid=IMAPEZnLeFFS,+Shipping: NGN24.08
Armor Funda for Tecno Spark Go 2022 Stand Case Slide Lens Stand Cover for Tecno Spark 6 Go 2023 8C 9 8 Pop 7 10 Pro 4G 10C Case ,NGN393.36,209 sold,https://www.aliexpress.com/item/1005005297622134.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-37&pdp_npi=4%40dis%21NGN%214752.46%21393.36%21%21%215.92%21%21%40210387dd17019365005182183e4dbc%2112000032535242111%21sea%21NG%210%21AB&curPageLogUid=uOy0ixBcBlbR,+Shipping: NGN385.33
For Tecno Spark 8P Case Square Liquid Silicon Flower Funda Cases for Tecno Spark 8P Spark8P 8 P KG7H Case Protective Cover Shell ,"NGN1,404.86",35 sold,https://www.aliexpress.com/item/1005005643147141.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-38&pdp_npi=4%40dis%21NGN%211597.53%211404.86%21%21%211.99%21%21%40210387dd17019365005182183e4dbc%2112000033858895188%21sea%21NG%210%21AB&curPageLogUid=EbJp1fEOTHKY,Free shipping
"6.0"" Original For Tecno POP 4 BC2 LCD Display Touch Screen Digitizer Assembly POP4 BC2c NEW LCD Repair Replacement Part ","NGN11,471.73",1 sold,https://www.aliexpress.com/item/1005003617748349.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&aem_p4p_detail=2023120700082010285594551795420000341698&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-39&pdp_npi=4%40dis%21NGN%2120864.26%2111471.73%21%21%2125.99%21%21%40210387dd17019365005182183e4dbc%2112000026517462177%21sea%21NG%210%21AB&curPageLogUid=V0ZMETA5kxrC&search_p4p_id=2023120700082010285594551795420000341698_8,Free shipping
For Tecno Spark 8 KG6 LCD Display Touch Screen Digitizer Tecno Spark 8C KG5k LCD For Tecno KG7 Spark 8P 8T Spark 8 Pro KG8 LCD ,"NGN6,630.96",1 sold,https://www.aliexpress.com/item/1005006208393548.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-40&pdp_npi=4%40dis%21NGN%218292.72%216630.96%21%21%2110.33%21%21%40210387dd17019365005182183e4dbc%2112000036284735906%21sea%21NG%210%21AB&curPageLogUid=pxRlxoTedb9Q,"+Shipping: NGN4,768.52"
PU Leather Flip Case For Tecno Camon 20 Pro Premier Pova5 Magnetic Cover For Infinix Note 30 5G 4G Hot 30 Play Free Fire 30i NFC ,"NGN3,636.6",98 sold,https://www.aliexpress.com/item/1005005672891229.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-41&pdp_npi=4%40dis%21NGN%213997.85%213636.6%21%21%214.98%21%21%40210387dd17019365005182183e4dbc%2112000033968066935%21sea%21NG%210%21AB&curPageLogUid=kBLGd0aYNTbJ,Free shipping
Phone Case For Tecno Spark 10 8 7 5 Pro 7 7T 5 6 Air Spark 6 GO 2022 2023 2021 TPU Soft Cover 6D Plating Astronaut Fold Stand ,"NGN2,312.01",15 sold,https://www.aliexpress.com/item/1005005950797178.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-42&pdp_npi=4%40dis%21NGN%212312.01%212312.01%21%21%212.88%21%21%40210387dd17019365005182183e4dbc%2112000034993583964%21sea%21NG%210%21AB&curPageLogUid=pc68D4VaHmfV,Free shipping
Auroras For Tecno Pova 5 Case Wallet Card Pocket Shockproof Soft Silicone Shell For Tecno Pova 5 Free Fire Neo 3 Back Cover ,"NGN4,005.87",4 sold,https://www.aliexpress.com/item/1005005896576519.html?algo_pvid=2a693eaa-5e62-4ec4-b566-16976c3dabf7&algo_exp_id=2a693eaa-5e62-4ec4-b566-16976c3dabf7-43&pdp_npi=4%40dis%21NGN%215009.35%214005.87%21%21%216.24%21%21%40210387dd17019365005182183e4dbc%2112000035197121441%21sea%21NG%210%21AB&curPageLogUid=43pbVPRO7uVe,Free shipping
